tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
128,51:26.2,53:34.5,3186,Grove St PATH,40.71958612,-74.04311746,3211,Newark Ave,40.72152515,-74.04630454,33570,Subscriber,1993,1
214,54:30.2,58:04.3,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,19473,Subscriber,1980,1
283,54:39.7,59:22.9,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,33682,Subscriber,1984,1
237,55:09.3,59:06.3,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,29465,Subscriber,1985,1
294,56:11.1,01:05.4,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,29643,Subscriber,1990,2
323,56:24.7,01:48.0,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,29528,Subscriber,1977,1
316,56:34.5,01:50.7,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,29673,Subscriber,1981,2
255,56:45.0,01:00.4,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,26282,Subscriber,1986,1
321,56:52.4,02:14.4,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,26240,Subscriber,1978,1
471,57:37.5,05:28.9,3186,Grove St PATH,40.71958612,-74.04311746,3187,Warren St,40.7211236,-74.03805095,29584,Subscriber,1991,2
315,57:57.0,03:12.4,3186,Grove St PATH,40.71958612,-74.04311746,3681,Grand St,40.71517768,-74.03768331,29206,Subscriber,1988,1
279,01:23.9,06:03.6,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,26210,Subscriber,1991,2
286,11:32.6,16:18.8,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,24892,Subscriber,1988,1
259,11:54.4,16:13.7,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,29530,Subscriber,1994,2
258,12:19.5,16:37.9,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,29516,Subscriber,1982,1
526,12:25.0,21:11.6,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,29484,Subscriber,1966,2
219,14:26.7,18:06.2,3186,Grove St PATH,40.71958612,-74.04311746,3275,Columbus Drive,40.7183552,-74.03891444,29662,Customer,1984,1
229,15:46.4,19:35.5,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,29221,Subscriber,1980,1
230,18:37.3,22:28.1,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,29231,Subscriber,1979,2
188,20:22.6,23:30.8,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,27558,Subscriber,1979,1
176,23:12.5,26:08.7,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,26216,Subscriber,1965,1
594,25:16.4,35:11.3,3186,Grove St PATH,40.71958612,-74.04311746,3268,Lafayette Park,40.71346383,-74.06285852,29492,Subscriber,1987,1
169,25:41.8,28:31.7,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,29442,Subscriber,1984,2
115,26:41.0,28:36.4,3186,Grove St PATH,40.71958612,-74.04311746,3273,Manila & 1st,40.72165072,-74.04288411,29303,Subscriber,1976,1
295,29:04.9,34:00.3,3186,Grove St PATH,40.71958612,-74.04311746,3211,Newark Ave,40.72152515,-74.04630454,33581,Subscriber,1962,1
347,32:28.3,38:16.2,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,29571,Subscriber,1968,1
265,32:42.1,37:07.6,3186,Grove St PATH,40.71958612,-74.04311746,3483,Montgomery St,40.71942,-74.05099,26172,Subscriber,1988,0
246,33:35.0,37:41.5,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,26258,Subscriber,1993,1
377,38:53.2,45:10.4,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,29285,Subscriber,1958,1
240,39:02.9,43:02.9,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,26178,Subscriber,1991,2
216,40:31.2,44:07.2,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,33588,Subscriber,1985,1
159,43:02.6,45:42.4,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,26211,Subscriber,1981,1
290,43:03.5,47:54.1,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,26203,Subscriber,1988,1
250,52:25.9,56:36.2,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,26306,Subscriber,1981,1
168,53:18.9,56:07.0,3186,Grove St PATH,40.71958612,-74.04311746,3272,Jersey & 3rd,40.72333159,-74.04595256,26200,Subscriber,1959,1
307,55:11.5,00:19.5,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,29518,Subscriber,1994,1
169,55:49.1,58:39.0,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,33641,Subscriber,1975,1
235,58:11.0,02:06.1,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,29477,Subscriber,1978,1
326,05:34.1,11:00.9,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,29199,Subscriber,1971,2
221,07:50.5,11:32.2,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,29536,Subscriber,1978,1
180,08:33.5,11:33.7,3186,Grove St PATH,40.71958612,-74.04311746,3272,Jersey & 3rd,40.72333159,-74.04595256,29635,Subscriber,1956,2
83,10:14.2,11:38.0,3186,Grove St PATH,40.71958612,-74.04311746,3186,Grove St PATH,40.71958612,-74.04311746,29288,Subscriber,1988,1
348,10:37.3,16:25.5,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,33595,Subscriber,1976,1
450,11:53.4,19:24.0,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,29447,Subscriber,1988,1
432,12:12.3,19:24.8,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,29260,Subscriber,1988,1
561,14:58.3,24:19.3,3186,Grove St PATH,40.71958612,-74.04311746,3212,Christ Hospital,40.73478582,-74.05044364,29275,Subscriber,1988,1
92,15:28.4,17:00.7,3186,Grove St PATH,40.71958612,-74.04311746,3185,City Hall,40.7177325,-74.043845,29583,Subscriber,1983,1
339,16:23.7,22:03.0,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,29556,Subscriber,1988,2
218,21:00.8,24:39.3,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,33563,Subscriber,1992,1
166,25:45.6,28:32.3,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,29514,Subscriber,1991,1
322,35:51.4,41:13.5,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,26237,Subscriber,1978,1
153,36:32.6,39:05.6,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,29494,Subscriber,1977,1
262,36:33.2,40:55.6,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,26288,Subscriber,1988,1
103,36:44.7,38:27.8,3186,Grove St PATH,40.71958612,-74.04311746,3211,Newark Ave,40.72152515,-74.04630454,29288,Subscriber,1976,1
128,37:32.4,39:40.7,3186,Grove St PATH,40.71958612,-74.04311746,3211,Newark Ave,40.72152515,-74.04630454,26276,Subscriber,1991,1
287,41:26.1,46:13.2,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,29273,Subscriber,1988,2
145,41:30.7,43:55.8,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,26269,Subscriber,1993,1
232,45:11.8,49:04.4,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,33589,Subscriber,1972,1
232,47:01.7,50:53.7,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,29214,Subscriber,1980,2
114,48:03.7,49:58.4,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,26151,Subscriber,1977,1
187,51:37.2,54:45.1,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,29587,Subscriber,1969,0
247,57:06.2,01:13.7,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,33628,Subscriber,1991,2
223,57:11.5,00:55.2,3186,Grove St PATH,40.71958612,-74.04311746,3681,Grand St,40.71517768,-74.03768331,29198,Subscriber,1986,1
229,58:28.5,02:18.4,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,26185,Subscriber,1964,1
339,07:54.2,13:33.2,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,26297,Subscriber,1980,1
398,20:05.8,26:44.3,3186,Grove St PATH,40.71958612,-74.04311746,3202,Newport PATH,40.7272235,-74.0337589,29457,Subscriber,1992,1
315,31:24.3,36:39.5,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,33679,Subscriber,1988,2
422,43:47.3,50:50.1,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,29635,Subscriber,1984,2
198,03:52.4,07:11.0,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,26185,Subscriber,1992,2
219,50:09.1,53:49.0,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,33669,Subscriber,1952,1
297,19:59.3,24:56.6,3186,Grove St PATH,40.71958612,-74.04311746,3184,Paulus Hook,40.7141454,-74.0335519,29556,Subscriber,1985,1
241,41:36.4,45:38.2,3186,Grove St PATH,40.71958612,-74.04311746,3639,Harborside,40.7192517,-74.034234,29221,Subscriber,1992,1
235,44:41.2,48:36.6,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,29267,Subscriber,1990,2
343,24:33.1,30:16.7,3186,Grove St PATH,40.71958612,-74.04311746,3183,Exchange Place,40.7162469,-74.0334588,26297,Subscriber,1949,1
217,59:30.0,03:07.4,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,33679,Subscriber,1991,1
469,10:13.1,18:02.8,3186,Grove St PATH,40.71958612,-74.04311746,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,29569,Subscriber,1975,1
566,51:48.2,01:14.9,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,33588,Subscriber,1975,1
456,53:50.8,01:26.9,3186,Grove St PATH,40.71958612,-74.04311746,3184,Paulus Hook,40.7141454,-74.0335519,29258,Subscriber,1970,1
302,07:22.8,12:25.2,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,26237,Subscriber,1971,2
1189,21:17.9,41:07.7,3186,Grove St PATH,40.71958612,-74.04311746,3202,Newport PATH,40.7272235,-74.0337589,29213,Subscriber,1942,1
240,34:56.3,38:57.0,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,29458,Subscriber,1985,1
145,01:24.3,03:50.1,3186,Grove St PATH,40.71958612,-74.04311746,3272,Jersey & 3rd,40.72333159,-74.04595256,26283,Subscriber,1952,1
159,46:28.7,49:08.5,3186,Grove St PATH,40.71958612,-74.04311746,3272,Jersey & 3rd,40.72333159,-74.04595256,29271,Subscriber,1985,1
541,13:12.9,22:14.3,3186,Grove St PATH,40.71958612,-74.04311746,3202,Newport PATH,40.7272235,-74.0337589,29210,Subscriber,1988,1
193,17:14.1,20:27.7,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,26197,Subscriber,1968,1
175,18:19.3,21:14.8,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,29670,Subscriber,1989,1
587,24:10.5,33:57.6,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,29458,Subscriber,1985,1
165,24:12.6,26:57.9,3186,Grove St PATH,40.71958612,-74.04311746,3272,Jersey & 3rd,40.72333159,-74.04595256,29621,Subscriber,1987,2
288,25:59.9,30:48.8,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,29267,Subscriber,1974,1
205,28:55.8,32:20.9,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,26170,Subscriber,1985,1
228,29:47.7,33:35.7,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,33589,Subscriber,1978,0
271,31:38.4,36:10.2,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,29240,Subscriber,1969,0
329,36:02.8,41:31.8,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,29231,Subscriber,1996,2
343,36:46.8,42:30.5,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,29276,Subscriber,1992,1
646,44:06.2,54:53.0,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,33560,Subscriber,1983,1
219,45:32.7,49:12.0,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,33612,Subscriber,1988,1
85,50:33.0,51:58.7,3186,Grove St PATH,40.71958612,-74.04311746,3211,Newark Ave,40.72152515,-74.04630454,29202,Subscriber,1969,1
883,54:03.4,08:47.4,3186,Grove St PATH,40.71958612,-74.04311746,3194,McGinley Square,40.72533993,-74.06762213,18729,Subscriber,1981,1
219,55:03.2,58:42.8,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,29588,Subscriber,1978,2
287,57:07.3,01:54.6,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,26269,Subscriber,1979,1
222,58:14.6,01:57.3,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,26195,Subscriber,1984,1
153,01:33.0,04:06.4,3186,Grove St PATH,40.71958612,-74.04311746,3272,Jersey & 3rd,40.72333159,-74.04595256,29530,Subscriber,1977,1
249,03:32.6,07:41.9,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,29273,Subscriber,1974,2
304,06:44.1,11:48.6,3186,Grove St PATH,40.71958612,-74.04311746,3483,Montgomery St,40.71942,-74.05099,26239,Subscriber,1988,1
243,07:09.1,11:12.9,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,29254,Subscriber,1994,2
219,10:10.1,13:49.6,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,26276,Subscriber,1981,1
294,11:33.9,16:28.4,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,26164,Subscriber,1980,1
318,15:16.3,20:34.7,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,29250,Subscriber,1964,1
124,16:04.0,18:08.4,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,26268,Subscriber,1978,1
255,16:44.9,21:00.1,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,29671,Subscriber,1986,1
316,16:52.4,22:08.5,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,29269,Subscriber,1982,2
250,18:20.6,22:31.6,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,29211,Subscriber,1973,1
122,20:43.3,22:46.2,3186,Grove St PATH,40.71958612,-74.04311746,3211,Newark Ave,40.72152515,-74.04630454,29437,Subscriber,1989,1
244,22:35.1,26:39.4,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,33575,Subscriber,1985,1
260,24:47.1,29:07.8,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,29508,Subscriber,1976,1
291,24:59.7,29:50.8,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,29272,Subscriber,1988,1
201,27:01.0,30:22.1,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,26159,Subscriber,1981,1
561,29:34.6,38:56.5,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,29281,Subscriber,1974,1
232,34:44.9,38:37.6,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,26266,Subscriber,1989,1
206,39:12.5,42:38.7,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,26252,Subscriber,1969,2
292,43:11.0,48:04.0,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,26281,Subscriber,1983,2
412,43:23.4,50:15.6,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,29518,Subscriber,1987,1
506,44:43.5,53:10.4,3186,Grove St PATH,40.71958612,-74.04311746,3681,Grand St,40.71517768,-74.03768331,26189,Subscriber,1962,1
240,53:04.4,57:04.6,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,29276,Subscriber,1986,1
246,56:11.6,00:18.0,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,33656,Subscriber,1990,1
261,00:45.4,05:07.4,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,26207,Subscriber,1988,1
1259,00:46.5,21:46.1,3186,Grove St PATH,40.71958612,-74.04311746,3194,McGinley Square,40.72533993,-74.06762213,29295,Subscriber,1989,1
384,11:20.2,17:44.7,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,26244,Subscriber,1978,1
249,17:31.0,21:40.0,3186,Grove St PATH,40.71958612,-74.04311746,3187,Warren St,40.7211236,-74.03805095,26191,Subscriber,1973,1
273,18:38.1,23:11.5,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,26185,Subscriber,1992,2
277,18:36.1,23:13.6,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,29216,Subscriber,1993,1
1188,26:42.0,46:30.5,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,29598,Subscriber,1979,1
305,46:42.5,51:48.2,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,26252,Subscriber,1991,1
568,47:09.7,56:38.6,3186,Grove St PATH,40.71958612,-74.04311746,3268,Lafayette Park,40.71346383,-74.06285852,29466,Subscriber,1992,1
394,57:07.4,03:42.0,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,29606,Subscriber,1958,1
181,03:08.7,06:10.0,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,26233,Subscriber,1949,1
235,06:59.6,10:54.9,3186,Grove St PATH,40.71958612,-74.04311746,3681,Grand St,40.71517768,-74.03768331,29444,Subscriber,1974,1
170,07:53.6,10:43.9,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,26216,Subscriber,1986,1
511,09:36.8,18:07.8,3186,Grove St PATH,40.71958612,-74.04311746,3268,Lafayette Park,40.71346383,-74.06285852,29267,Subscriber,1989,1
464,13:55.0,21:39.6,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,29482,Subscriber,1980,1
193,15:25.2,18:38.5,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,29573,Subscriber,1993,2
164,20:58.1,23:42.5,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,33675,Subscriber,1975,1
206,25:20.4,28:47.0,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,29514,Subscriber,1986,1
249,50:03.0,54:12.5,3186,Grove St PATH,40.71958612,-74.04311746,3483,Montgomery St,40.71942,-74.05099,26177,Subscriber,1985,2
745,45:59.4,58:24.6,3186,Grove St PATH,40.71958612,-74.04311746,3183,Exchange Place,40.7162469,-74.0334588,29504,Customer,1969,0
736,45:59.2,58:15.3,3186,Grove St PATH,40.71958612,-74.04311746,3183,Exchange Place,40.7162469,-74.0334588,29221,Customer,1969,0
717,46:12.2,58:09.4,3186,Grove St PATH,40.71958612,-74.04311746,3183,Exchange Place,40.7162469,-74.0334588,26287,Customer,1969,0
315,17:35.3,22:50.9,3186,Grove St PATH,40.71958612,-74.04311746,3184,Paulus Hook,40.7141454,-74.0335519,33675,Subscriber,1985,1
210,41:34.1,45:04.5,3186,Grove St PATH,40.71958612,-74.04311746,3639,Harborside,40.7192517,-74.034234,29239,Subscriber,1992,1
233,41:59.7,45:53.6,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,29480,Subscriber,1990,1
193,46:28.8,49:42.2,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,26161,Subscriber,1981,1
251,17:07.1,21:19.1,3186,Grove St PATH,40.71958612,-74.04311746,3639,Harborside,40.7192517,-74.034234,29458,Subscriber,1990,1
641,45:10.0,55:51.4,3186,Grove St PATH,40.71958612,-74.04311746,3199,Newport Pkwy,40.7287448,-74.0321082,33566,Customer,1985,1
184,54:45.1,57:49.3,3186,Grove St PATH,40.71958612,-74.04311746,3183,Exchange Place,40.7162469,-74.0334588,26205,Subscriber,1993,1
455,56:53.0,04:28.2,3186,Grove St PATH,40.71958612,-74.04311746,3214,Essex Light Rail,40.7127742,-74.0364857,26155,Subscriber,1994,1
337,58:10.4,03:47.8,3186,Grove St PATH,40.71958612,-74.04311746,3638,Washington St,40.7242941,-74.0354826,26252,Subscriber,1888,0
696,20:21.6,31:58.4,3186,Grove St PATH,40.71958612,-74.04311746,3273,Manila & 1st,40.72165072,-74.04288411,29213,Subscriber,1973,1
100,22:58.0,24:38.4,3186,Grove St PATH,40.71958612,-74.04311746,3211,Newark Ave,40.72152515,-74.04630454,26244,Subscriber,1987,1
509,27:25.0,35:54.7,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,33628,Subscriber,1990,2
105,28:38.5,30:23.9,3186,Grove St PATH,40.71958612,-74.04311746,3211,Newark Ave,40.72152515,-74.04630454,29250,Subscriber,1987,1
100,34:51.1,36:31.2,3186,Grove St PATH,40.71958612,-74.04311746,3211,Newark Ave,40.72152515,-74.04630454,29535,Subscriber,1987,1
2935,36:15.1,25:10.9,3186,Grove St PATH,40.71958612,-74.04311746,3186,Grove St PATH,40.71958612,-74.04311746,29644,Subscriber,1971,2
456,37:52.3,45:28.4,3186,Grove St PATH,40.71958612,-74.04311746,3183,Exchange Place,40.7162469,-74.0334588,29627,Subscriber,1991,1
250,39:46.6,43:57.3,3186,Grove St PATH,40.71958612,-74.04311746,3639,Harborside,40.7192517,-74.034234,34354,Subscriber,1971,1
254,41:09.2,45:23.7,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,29599,Subscriber,1987,1
318,41:45.2,47:03.5,3186,Grove St PATH,40.71958612,-74.04311746,3638,Washington St,40.7242941,-74.0354826,29670,Subscriber,1990,2
458,52:02.0,59:40.1,3186,Grove St PATH,40.71958612,-74.04311746,3202,Newport PATH,40.7272235,-74.0337589,33590,Subscriber,1969,0
363,55:17.0,01:20.2,3186,Grove St PATH,40.71958612,-74.04311746,3214,Essex Light Rail,40.7127742,-74.0364857,29541,Subscriber,1981,1
607,03:33.5,13:41.4,3186,Grove St PATH,40.71958612,-74.04311746,3275,Columbus Drive,40.7183552,-74.03891444,29240,Subscriber,1969,1
464,05:48.9,13:33.0,3186,Grove St PATH,40.71958612,-74.04311746,3214,Essex Light Rail,40.7127742,-74.0364857,33628,Subscriber,1983,1
221,07:30.5,11:11.8,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,29538,Subscriber,1968,1
957,11:23.4,27:20.5,3186,Grove St PATH,40.71958612,-74.04311746,3198,Heights Elevator,40.74871595,-74.0404433,29254,Subscriber,1978,1
429,03:24.4,10:33.6,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,26211,Subscriber,1994,1
357,23:48.2,29:45.9,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,29599,Subscriber,1982,1
179,31:57.5,34:57.2,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,26161,Subscriber,1984,1
215,46:44.9,50:20.1,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,26200,Subscriber,1973,1
207,11:27.9,14:55.3,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,26309,Subscriber,1976,1
999,20:45.5,37:24.5,3186,Grove St PATH,40.71958612,-74.04311746,3268,Lafayette Park,40.71346383,-74.06285852,33581,Subscriber,1990,0
259,36:14.7,40:34.0,3186,Grove St PATH,40.71958612,-74.04311746,3183,Exchange Place,40.7162469,-74.0334588,29595,Subscriber,1976,1
300,48:30.0,53:30.9,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,26298,Subscriber,1991,1
292,10:42.8,15:35.5,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,29231,Subscriber,1966,1
207,29:06.2,32:33.4,3186,Grove St PATH,40.71958612,-74.04311746,3275,Columbus Drive,40.7183552,-74.03891444,32831,Subscriber,1980,1
